Autor,Název práce,Studijní program,Typ práce,Rok,Obhájeno,Vedoucí,Oponent
Veronika Hesová,Finanční analýza podniku jako podklad pro hodnocení finanční situace,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Jana Kotěšovcová,Ing. Michal Blahout
Miloš Hlaváček,Týmová práce a její využití v konkrétní firmě,Řízení podniku a podnikové finance,Bc.,2012,1,Mgr. Jiří Budil,Mgr. Stanislava Borejová
Jiří Hlavička,Řízení mezinárodního týmu v nadnárodní společnosti,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Vladimír Hosták,doc. Ing. Jaroslav Blaha
Dominika Hloušková,Komunikace v organizaci,Marketingová komunikace,Bc.,2012,1,PhDr. Luděk Vajner,PhDr. Ladislav Lašek
Tereza Hnízdilová,Genderové role muže a ženy v reklamě,Marketingová komunikace,Bc.,2012,1,Mgr. Michal Tomčík,Ing. Kateřina Tomšíková
Nikola Hofmanová,Ekonomické hodnocení investičního projektu do dlouhodobého majetku,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Mgr. Jaromír Tichý,Ing. Josef Mraček
Barbora Holečková,Integrovaná marketingová komunikace – využití a propojení jednotlivých nástrojů v praxi,Marketingová komunikace,Bc.,2012,1,Ing. Pavel Klička,PhDr. Karel Eliáš
Michal Holzknecht,Jaký je nejvhodnější volební systém pro občany České republiky k sestavení  stabilní vlády?,Veřejná správa,Bc.,2012,1,Mgr. Jan Charvát,Mgr. Jan Hrubeš
Petra Horáčková,Marketingová komunikace zabývající se právy žen v České republice,,Bc.,2012,1,Mgr. Zdeněk Sloboda,doc. Dr. Zdeněk Cecava
Veronika Horáková,Veřejné mínění o sexuálních menšinách - kvalitativní výzkum a anti-diskriminační kampaň,Marketingová komunikace,Bc.,2012,1,Mgr. Zdeněk Sloboda,prof. PhDr. Petr Matějů
Šárka Horevajová,Účetní metody a postupy účtování při vedení podvojného účetnictví,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Petra Korbasová,Ing. Dana Kubíčková
Věra Hořejší,Životní a úrazové pojištění zaměřené na děti a mládež,Bankovnictví,Bc.,2012,1,Dr. Milan Hradec,Ing. Václav Křivohlávek
Renata Hrabáková,Hodnocení zaměstnanců,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Robin Čejka,Ing. Mgr. Jaromír Tichý
Zuzana Hrdličková,Hodnocení zaměstnanců,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Robin Čejka,Ing. Jiří Zahrádka
Kateřina Hrdonková,Hédonismus jako životní styl v podmínkách pozdní modernity,Marketingová komunikace,Bc.,2012,1,doc. Mgr. Ondřej Roubal,prof. PhDr. Petr Matějů
Libor Hrnčiřík,Ekonomické hodnocení investice do dlouhodobého hmotného majetku,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Josef Šiman,Ing. Petr Petera
Dagmar Hrnčiříková,Odměňování pracovníků podniku a jeho konkrétní aplikace,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Petr Petera,Ing. Josef Šiman
Markéta Hromádková,Komunikace jako možnost překonání současných forem diskriminace lidí s odlišnou sexuální orientací,,Bc.,2012,1,Mgr. Zdeněk Sloboda,doc. Mgr. Ondřej Roubal
Jana Hroudová,Průzkum požadavků a spokojenosti zákazníků firmy,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Radim Flegl,Ing. Otakar Král
Jan Hrubý,Uplatnění společenské odpovědnosti firem na vybrané firmě,Marketingová komunikace,Bc.,2012,1,Ing. Lenka Sedláčková,Ing. Vilém Kunz
Eliška Hrůzová,Metodiky průzkumu spokojenosti zákazníků a identifikace potřeb  požadavků a očekávání zákazníků,Marketingová komunikace,Bc.,2012,1,Ing. Miloslav Šašek,PhDr. Iva Petrová
Dušan Hříbal,Podnikatelský záměr na založení společnosti a jeho vyhodnocení,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Jana Kotěšovcová,Ing. Stanislava Čížková
Veronika Hříbalová,Katastr nemovitostí České republiky - informace vedené katastrem nemovitostí jejich dostupnost a poskytování,Veřejná správa,Bc.,2012,1,JUDr. Miloslav Šiler,JUDr. František Laštovka
Kristýna Hubená,Aktivní politika zaměstnanosti,Veřejná správa,Bc.,2012,1,JUDr. Eva Dandová,JUDr. František Laštovka
Pavol Hubert,Trendy marketingové komunikace na internetu a jejich aplikace ve firmě,Marketingová komunikace,Bc.,2012,1,Ing. Naděžda Petrů,PhDr. Karel Eliáš
Jaroslav Huml,Porovnání programu Dělnické strany sociální spravedlnosti s Dělnickou stranou se zaměřením na společné body,Veřejná správa,Bc.,2012,1,Mgr. Jan Charvát,doc. PhDr. Vladimír Prorok
Michaela Humlová,Trendy v marketingové komunikaci,Marketingová komunikace,Bc.,2012,1,Ing. Martina Sedláková,Ing. Vladimíra Ilievová
Martin Humr,Řízení nákupní činnosti ve firmě,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Mgr. Jaromír Tichý,Ing. Ivana Turková
Nikola Hurdová,Diverzifikace dlouhodobých úvěrů se zaměřením na hypoteční úvěr,Řízení podniku a podnikové finance,Bc.,2012,1,Jaromír Stemberg,Ing. Iveta Horníčková
Denisa Hustolesová,Specifika IMK ve vybraném oboru – fashion marketing (případová studie IMK portfolia produktů značky DERMACOL – z hlediska změny módních trendů),Marketingová komunikace,Bc.,2012,1,PhDr. Pavel Čírtek,Ing. Tereza Dvořáková
Tomáš Hušner,Investování podle metod  strategií a zásed Warrena Buffetta,Bankovnictví,Bc.,2012,1,Ing. Vladimír Ezr,Ing. Jiří Vataha
David Hyský,AUTOPOT - Editor pro zadávání šablon otázek a generování testů pro automatické testování znalostí z MS Word,Aplikovaná informatika,Bc.,2012,1,RNDr. Jan Lánský,RNDr. Jakub Lokoč
Jana Chalupová,Daňové úniky v podmínkách ČR,Veřejná správa,Bc.,2012,1,prof. Ing. Václav Vybíhal,Ing. Yvona Legierská
Lucie Charvátová,Finanční řízení podniku,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Josef Šiman,Ing. Petr Petera
Milena Charvátová,Vývoj značky a faktory  které ho ovlivňují - značka EIZO,Marketingová komunikace,Bc.,2012,1,PhDr. Iva Petrová,Ing. Tereza Dvořáková
Anna Cherepanova,Hodnocení bonity firmy - rozbor situace firmy na základě finančních a nefinančních ukazatelů,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Iveta Horníčková,Ing. Stanislava Čížková
Michaela Chmelová,Hédonismus jako životní styl v podmínkách pozdní modernity,Marketingová komunikace,Bc.,2012,1,doc. Mgr. Ondřej Roubal,prof. Ing. František Zich
Klára Choulíková,Návrh a realizace projektu krizové komunikace reklamní agentury jako nástroje obnovení důvěry obchodních partnerů (případová studie),Marketingová komunikace,Bc.,2012,1,PhDr. Pavel Čírtek,Ing. Miloslav Šašek
Jana Christelová Lamerová,Marketingové aktivity vedoucí k úspěchu podniku v oblasti služeb,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Naděžda Petrů,Ing. Mgr. Luděk Nezmar
Jan Chytráček,Řízení zásob v podniku Vitogaz ČR s.r.o.,Řízení podniku a podnikové finance,Bc.,2012,1,JUDr. Josef Novák,Ing. Jan Novotný
Daniela Ihnatová,Psychická zátěž a duševní hygiena v pracovním prostředí - úloha manažera,Pojišťovnictví,Bc.,2012,1,Dr. Milan Hradec,JUDr. Bohumil Jeníček
Tereza Išková,Vývoj tištěných médií od knihtisku po digitální tisk,Marketingová komunikace,Bc.,2012,1,PhDr. Marek Matějka,PhDr. Adolf Vodrážka
Martin Janata,Společenská odpovědnost firem v České republice,Marketingová komunikace,Bc.,2012,1,Ing. Lenka Sedláčková,Ing. Vilém Kunz
Hana Janouchová,Podíl politického marketingu na formování veřejného mínění,Marketingová komunikace,Bc.,2012,1,prof. Ing. František Zich,PhDr. Marek Matějka
Kateřina Janoušková,Volební systém Austrálie,Veřejná správa,Bc.,2012,1,Mgr. Jan Charvát,PhDr. Mgr. Jan Šmíd
Kamila Jánská,Komunikační funkce obalu,Marketingová komunikace,Bc.,2012,1,PhDr. Jaroslav Jančík,Ing. Jitka Černá
Martina Jarošová,Nepromlčitelnost závažných trestných činů,Veřejná správa,Bc.,2012,1,Mgr. Eva Vetýšková,JUDr. Stanislav Sviták
Jan Jedlička,Analýza vývoje dopravních nehod v ČR,Veřejná správa,Bc.,2012,1,doc. Ing. Diana Bílková,prof. Ing. Lubomír Cyhelský
Jiří Jelínek,Uplatnění projektového managementu v podniku,Řízení podniku a podnikové finance,Bc.,2012,1,doc. Ing. Endre Tóth,JUDr. Ing. Miroslav Okrouhlý
Ivana Jelínková,Řízení kariérového rozvoje zaměstnanců (ve zvolené firmě),Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Jiří Zahrádka,Ing. Mgr. Jaromír Tichý
Martina Jelínková  DiS.,Analýza systému podnikového vzdělávání,Řízení podniku a podnikové finance,Bc.,2012,1,Mgr. Jiří Budil,Ing. Eva Matoušková
Tomáš Jeníček,Projekt elektronizace toku dokumentů v malé firmě,Aplikovaná informatika,Bc.,2012,1,Ing. Jan Hornych,Ing. David Chudán
Karolína Jeřábková,Rozpočet a jeho využití,Řízení podniku a podnikové finance,Bc.,2012,1,Jaromír Stemberg,Ing. Jana Kotěšovcová
Markéta Jíchová,Počátky televizní reklamy po roce 1956,Marketingová komunikace,Bc.,2012,1,prof. PhDr. Dušan Pavlů,PhDr. Slavomír Paravičiny
Kristýna Jílková,Finanční analýza podniku pomocí poměrových ukazatelů,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Stanislava Čížková,Ing. Michal Blahout
Peter Jína,Podnikatelský plán - Rozšíření podnikatelské činnosti společnosti,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Petr Vaškovic,Ing. Iveta Mackenzie
Tomáš Jindra,Zakladatelský plán a rozpočet,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Stanislava Čížková,Ing. Karel Hušner
Dana Jindráková,Využití vizuální komunikace v moderním marketingu,Marketingová komunikace,Bc.,2012,1,Mgr. Markéta Jansová,PhDr. Pavel Čírtek
Karolína Jirásková,Dopady vstupu ČR do eurozóny na exportní schopnosti podniků,Řízení podniku a podnikové finance,Bc.,2012,1,prof. Ing. Mojmír Helísek,Ing. Petra Černíková
Renáta Jirasová  DiS.,Nové trendy v marketingové komunikaci,Marketingová komunikace,Bc.,2012,1,PhDr. Iva Petrová,Ing. Naděžda Petrů
Romana Jirmusová,Likvidace podniku,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Miroslav Tomášek,Mgr. Ing. Jana Gabčanová
Jaroslav Jiruška,Globalizace – komunikace,Marketingová komunikace,Bc.,2012,0,PhDr. Marie Hamplová,doc. Dr. Zdeněk Cecava
Pavel John,Řízení  nákladů a jejich kalkulace,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Josef Šiman,Ing. Jan Kříž
Vladimír Jung,Vedení týmu a týmová práce v konkrétním podniku,Řízení podniku a podnikové finance,Bc.,2012,1,Mgr. Jiří Budil,Ing. Vladimír Hosták
Lukáš Jungmann,Testování NetBaeans,Aplikovaná informatika,Bc.,2012,1,Mgr. Jaroslav Tulach,Mgr. Jaromír Malenko
Adam Juřička,Role moderátora AV projektů v podnikové komunikaci (VSFS NEWS MAGAZIN),Marketingová komunikace,Bc.,2012,1,PhDr. Pavel Čírtek,PhDr. Slavomír Paravičiny
Anna Kabeeva,Psychologické aspekty zavádění nového výrobku na trh,Marketingová komunikace,Bc.,2012,1,PhDr. Miloslav Kafka,Ing. Miloslav Vaňák
Ing. Romana Kadlecová,Podnikatelské prostředí malého a středního podniku,Řízení podniku a podnikové finance,Bc.,2012,0,Mgr. Jiří Horký,Ing. Jan Cedl
Tatiana Kachurenko,Inovace jako nástroj marketingu,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Naděžda Petrů,Ing. Mgr. Jaromír Tichý
Marek Kalin,Analýza vývoje hypotečních úvěrů v ČR,Finance a finanční služby,Bc.,2012,0,Ing. Pavel Babka,Ing. Josef Budík
Tomáš Kalivoda,Hlavní faktory ovlivňující fungování Pražské energetické burzy,Finance a finanční služby,Bc.,2012,1,Ing. Vladimír Ezr,Ing. Josef Budík
Elena Kaltykova,Vliv marketingu a propagace na životní styl určitých sociálních a věkových skupin,Marketingová komunikace,Bc.,2012,1,prof. Ing. František Zich,doc. Mgr. Ondřej Roubal
Soňa Kamien,Životní pojištění hrazené zaměstnavatelem,Pojišťovnictví,Bc.,2012,1,Dr. Milan Hradec,Ing. Václav Křivohlávek
Dominik Kamiš,Založení podniku,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Stanislava Čížková,Ing. Šárka Kocmanová
Katarzyna Kantorová,Tvorba marketingové komunikační kampaně (komunikačního mixu) podniku Walmark  a.s.,Marketingová komunikace,Bc.,2012,1,doc. Ing. Milan Kašík,prof. PhDr. Dušan Pavlů
Ivana Kantová,Finanční analýza,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Ivana Turková,Ing. Gabriela Dlasková
Tomáš Karas,Proces budování značky a faktory  které ho ovlivňují,Marketingová komunikace,Bc.,2012,1,PhDr. Iva Petrová,RNDr. Aleš Krejčí
Veronika Karasová,Etika v marketingové komunikaci,Marketingová komunikace,Bc.,2012,1,PhDr. Marek Matějka,prof. Ing. František Zich
Natália Kardošová,Výhody a nevýhody médií,Marketingová komunikace,Bc.,2012,1,JUDr. Petr Majerik,PhDr. Adolf Vodrážka
Barbora Kartáková,Internetová marketingová komunikace ve firmě zabývající se podporou finančních produktů na trhu,Marketingová komunikace,Bc.,2012,1,PhDr. Adolf Vodrážka,PhDr. Ladislav Lašek
Martin Kasík,Podpora prodeje a spotřebitelské soutěže,Marketingová komunikace,Bc.,2012,1,PhDr. Karel Eliáš,Ing. Pavel Klička
Petr Kašpárek,Správní řízení v řízení o odstranění stavby,Veřejná správa,Bc.,2012,1,JUDr. Dana Římanová,JUDr. Miloslav Šiler
Nela Kašparová,Podnikatelský záměr na založení firmy,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Václav Leinweber,Ing. Karel Hušner
Jitka Kaštánková,Metody získávání a výběru pracovníků v akciové společnosti Economia,Řízení podniku a podnikové finance,Bc.,2012,1,PhDr. Hana Navarová,doc. Ing. Otakar Němec
Denisa Kejlová,Dopady řecké krize na příjezdový cestovní ruch,Veřejná správa,Bc.,2012,1,prof. PhDr. Karel Lacina,prof. PhDr. Vladimír Čechák
Alexander Keniev,Financování malých a středních podniků,Řízení podniku a podnikové finance,Bc.,2012,1,Jaromír Stemberg,Ing. Iveta Mackenzie
Olexandr Khlebnikov,Finanční analýza Central Group a.s.,Řízení podniku a podnikové finance,Bc.,2012,1,Jaromír Stemberg,Ing. Stanislava Čížková
Artem Khramov,Obchodní plán podniku na základě marketingové činnosti,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Jarmila Ircingová,Ing. Naděžda Petrů
Petr Killich,Lisabonská smlouva a institucionální reforma EU,Veřejná správa,Bc.,2012,1,Ing. Michal Částek,JUDr. Jiří Fuchs
Gabriela Kirovová,Mystery shopping,Marketingová komunikace,Bc.,2012,1,Mgr. Michal Tomčík,Ing. Alena Pilná
Nikol Kissová,Marketing neziskových organizací,Marketingová komunikace,Bc.,2012,1,Mgr. Stanislava Borejová,Ing. Jana Plíšková
Romana Klempířová,Účelové úvěry se zaměřením na financování nemovitostí,Bankovnictví,Bc.,2012,1,doc. Ing. Vladislav Pavlát,doc. JUDr. Ing. Otakar Schlossberger
Šimon Klomínek,Daňové aspekty EPA a.s. 2009-2010,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Yvona Legierská,prof. Ing. Václav Vybíhal
Michaela Klusáková,Vliv jednotlivých druhů komunikace/reklamy a komunikačního mixu na specifické cílové skupiny,Marketingová komunikace,Bc.,2012,1,PhDr. Iva Petrová,Ing. Naděžda Petrů
Pavel Kment,Inovační proces na příkladu konkrétního podniku nebo produktu,Marketingová komunikace,Bc.,2012,1,Ing. Martina Sedláková,doc. Ing. Anna Klosová
Lucie Kmentová,Marketingová komunikace vybraných modelů společnosti Škoda Auto a.s.,Marketingová komunikace,Bc.,2012,1,JUDr. Petr Majerik,prof. PhDr. Dušan Pavlů
Dita Knotová,Analýza publicity projektů v rámci regionálních operačních programů,Marketingová komunikace,Bc.,2012,1,PhDr. Pavel Čírtek,Mgr. Ing. Jan Kuchařík
Lukáš Kobrle,Kupní smlouvy v soukromém právu,Řízení podniku a podnikové finance,Bc.,2012,1,JUDr. Taťana Sommerová,JUDr. Mgr. Petr Blažek
Tomáš Kocinger,Finanční analýza podniku pomocí poměrových ukazatelů,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Stanislava Čížková,Ing. Irena Čierná
Adéla Kočová,Vývoj audiovizuálních médií od černobílého filmu po 3D projekci,,Bc.,2012,1,PhDr. Marek Matějka,prof. MgA. Jiří Svoboda
Monika Kofroňová,Role a postavení Public Relations v komerčním a neziskovém sektoru,Marketingová komunikace,Bc.,2012,1,Ing. Pavla Varvažovská,Ing. Tereza Dvořáková
Lucie Kohoutová,Návyky a příležitosti ovlivňující prodej květin,Marketingová komunikace,Bc.,2012,1,PhDr. Miloslav Kafka,PhDr. Miroslav Komárek
Tomáš Kolařík,Činnost vodoprávních úřadů a České inspekce životního prostředí v oblasti výstavby a provozování čistíren odpadních vod,Veřejná správa,Bc.,2012,1,JUDr. Dana Římanová,JUDr. Miloslav Šiler
Marie Kolovratníková,Implementace rezervačního systému pro centra zájmových aktivit,Aplikovaná informatika,Bc.,2012,1,Mgr. Jaromír Malenko,PhDr. Petra Hoffmannová
Yuliya Kolupayeva,Životní cíle a hodnotové orientace vysokoškoláků,Marketingová komunikace,Bc.,2012,1,doc. Mgr. Ondřej Roubal,prof. PhDr. Petr Matějů
Pavol Koman,Implementace a srovnání výkonu implementací DB indexu v C++  .NETu a Javě,Aplikovaná informatika,Bc.,2012,1,RNDr. Jakub Lokoč,RNDr. Jan Lánský
Lukáš Komjáti,Outsourcing logistických služeb,Řízení podniku a podnikové finance,Bc.,2012,1,JUDr. Josef Novák,Ing. Mgr. Luděk Nezmar
Kamila Konárková,Analýza nástrojů marketingové komunikace ve vybraném regionu,Marketingová komunikace,Bc.,2012,1,Ing. Kateřina Tomšíková,doc. Ing. Anna Klosová
František Konečný,Fiskální nerovnováha ve veřejných financích České republiky,Veřejná správa,Bc.,2012,1,Ing. Miroslav Červenka,Ing. Jan Mertl
Jaroslava Koniarová,Analýza vývoje kriminality dětí a mládeže v České republice,Veřejná správa,Bc.,2012,1,doc. Ing. Diana Bílková,RNDr. Ivan Havlíček
Vladimír Konopas,Analýza rozhodovacího procesu produktu,Marketingová komunikace,Bc.,2012,1,PhDr. Iva Petrová,Ing. Naděžda Petrů
Nikola Korbelová,Marketing a volební úspěch,Marketingová komunikace,Bc.,2012,1,PhDr. Mgr. Jan Šmíd,Mgr. Jan Hrubeš
Tomáš Körbler,Projektové financování a jeho rizika,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Zdeněk Bezděka,doc. Ing. Endre Tóth
Kateřina Korbová,Daň z příjmů právnických osob ve vazbě na účetnictví,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Jaroslav Veselka,Jaromír Stemberg
Kateřina Korousová,Analýza marketingové komunikace vybrané společnosti / produktu,Marketingová komunikace,Bc.,2012,1,Mgr. Zdenka Chocholoušová,doc. Ing. Anna Klosová
Leona Kortánková,Vykazování dlouhodobého hmotného majetku dle IAS/IFRS a ČÚS,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Dana Kubíčková,doc. Ing. Pavel Schránil
Jan Kořán,Vývoj a současnost internetových nástrojů marketingové komunikace - základní exkurs do problematiky využití online reputation v marketingové komunikaci,Marketingová komunikace,Bc.,2012,1,PhDr. Pavel Čírtek,Ing. Naděžda Petrů
Petr Kořínek,Davové jevy a projevy hromadného chování,Marketingová komunikace,Bc.,2012,1,PhDr. Luděk Vajner,PhDr. Jiří Němec
Jan Kosan  DiS.,Evidence pracovních úrazů ve světle nové právní úpravy,Veřejná správa,Bc.,2012,1,JUDr. Eva Dandová,JUDr. František Laštovka
Jan Kosina,Význam aktivní politiky zaměstnanosti,Veřejná správa,Bc.,2012,1,JUDr. Jana Šmejcová,PaedDr. Václav Netolický
Michaela Kostrounková,Firemní dárcovství jako forma spolupráce komerčního a neziskového sektoru,Marketingová komunikace,Bc.,2012,1,Ing. Pavla Varvažovská,prof. PhDr. Karel Lacina
Kateřina Kotlíková,Sponzoring a jeho využití v propagaci organizace,Marketingová komunikace,Bc.,2012,1,Ing. Pavel Klička,Ing. Mgr. Luděk Nezmar
Monika Koudelková,Centrální depozitář,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Josef Budík,Ing. Vladimír Ezr
Andrea Koutná,Analýza rozhodovacího procesu při výběru produktu,Marketingová komunikace,Bc.,2012,1,PhDr. Iva Petrová,Ing. Mgr. Jaromír Tichý
Rudolf Kováč,Vývoj ekonomické náročnosti komerční reklamy od roku 1989 do roku 2010,Marketingová komunikace,Bc.,2012,1,PhDr. Marek Matějka,PhDr. Adolf Vodrážka
Anton Kozlov,Finanční analýza společnosti Gazprom,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Jana Kotěšovcová,Ing. Michal Blahout
Michal Kožešník,Úloha psychologie při tvorbě reklamy,Marketingová komunikace,Bc.,2012,1,PhDr. Zdeněk Frélich,Mgr. Stanislava Borejová
David Král,Likvidace pojistných událostí z POV a HAV,Pojišťovnictví,Bc.,2012,1,Dr. Milan Hradec,JUDr. Bohumil Jeníček
Marian Král,Výhody a nevýhody médií,Marketingová komunikace,Bc.,2012,1,JUDr. Petr Majerik,PhDr. Adolf Vodrážka
Michal Král,Marketing a volební úspěch,Marketingová komunikace,Bc.,2012,1,PhDr. Mgr. Jan Šmíd,Mgr. Jan Hrubeš
Pavel Král,Využití sociálních sítí ve firemní marketingové komunikaci,Marketingová komunikace,Bc.,2012,1,PhDr. Adolf Vodrážka,prof. MgA. Jiří Svoboda
Zuzana Králová,Regulace reklamy,Marketingová komunikace,Bc.,2012,1,JUDr. Radim Pastrňák,JUDr. Petr Majerik
Martina Kranerová,Management znalostí ve firemním prostředí,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Bc. Václav Kohout,Ing. Přemysl Pošusta
Václav Krátký,Případová studie marketingové kampaně,Marketingová komunikace,Bc.,2012,1,JUDr. Petr Majerik,Mgr. Miloslava Kykalová
Filip Kratochvíl,Kriminalita v České republice,Marketingová komunikace,Bc.,2012,1,doc. Dr. Zdeněk Cecava,JUDr. Bohumil Jeníček
Lucie Kratochvílová,Specifiky integrované marketingové komunikace ve vybraných oborech (Reality Marketing - marketingová komunikace vybraného produktu),Marketingová komunikace,Bc.,2012,1,PhDr. Pavel Čírtek,prof. MgA. Jiří Svoboda
Václav Kraus,Marketingová komunikační kampaň na vybraný produkt,Marketingová komunikace,Bc.,2012,1,Ing. Kateřina Tomšíková,Mgr. Michal Tomčík
Miloslav Krčmář,Likvidace škod u pojistných událostí,Pojišťovnictví,Bc.,2012,1,Ing. Václav Křivohlávek,Dr. Milan Hradec
Martina Krejsová,Analýza průběhu prodejního rozhovoru,Marketingová komunikace,Bc.,2012,1,PhDr. Miloslav Kafka,PhDr. Miroslav Komárek
Aleš Krištofy,Regulace reklamy,Marketingová komunikace,Bc.,2012,1,JUDr. Radim Pastrňák,JUDr. Stanislav Sviták
Filip Krška,Marketingová strategie v řízení podniku a její konkrétní dopady ve společnosti Epson,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Naděžda Petrů,Ing. Jiří Moravec
Daniel Krtek,Vliv controllingu při strategickém rozhodování,Řízení podniku a podnikové finance,Bc.,2012,1,Jaromír Stemberg,Ing. Iveta Mackenzie
Nikola Nosková,Podpora prodeje v IN-store komunikaci,Marketingová komunikace,Bc.,2012,1,PhDr. Karel Eliáš,Ing. Miloslav Vaňák
Marcela Krubnerová,Zakladatelský plán a rozpočet,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Stanislava Čížková,Ing. Jana Kotěšovcová
Petra Krumpholcová,Hodnocení finanční výkonnosti podniku pomocí nástrojů finanční analýzy,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Iveta Mackenzie,Ing. Stanislava Čížková
Miroslav Krupička,Plánování a řízení projektů ve firmě Dimension Data Czech Republic a.s.,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Vladimír Kaucký,doc. Ing. Endre Tóth
Naďa Kryglová,Vývoj vizuálních médií od daguerrotypie po digitální fotografii,Marketingová komunikace,Bc.,2012,1,PhDr. Marek Matějka,PhDr. Adolf Vodrážka
Ladislav Kříž,Regulace reklamy,Marketingová komunikace,Bc.,2012,1,JUDr. Radim Pastrňák,JUDr. Stanislav Sviták
Petra Křížová,Dělba moci v Ústavě ČR,Veřejná správa,Bc.,2012,1,Mgr. Jakub Kříž,JUDr. František Laštovka
Naděžda Kubíková,Využití úvěru a leasingu pro financování investic,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Stanislava Čížková,Ing. Alena Rabčanová
Zuzana Kubinčáková,Rozbory výsledků hospodaření podniku (reporting),Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Josef Šiman,Ing. Eva Švecová
Veronika Kubínová,SWOT analýza podnikatelského subjektu,Marketingová komunikace,Bc.,2012,1,Ing. Miloslav Vaňák,PhDr. Petr Váňa
Ondřej Kučera,Elektronická výměna dokumentů mezi firmami a její integrace do ERP systémů,Aplikovaná informatika,Bc.,2012,1,RNDr. Peter Freimann,doc. RNDr. Ondřej Čepek
Pavel Kučera,Finanční plánování  podniku,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Josef Šiman,Ing. Petr Petera
Adriana Kučerová,Účetní výkazy a jejich využití při hodnocení finanční situace firmy,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Ivana Turková,Ing. Mgr. Jaromír Tichý
Lucie Kučerová,Podpora prodeje a spotřebitelské soutěže,,Bc.,2012,1,PhDr. Karel Eliáš,Mgr. Miloslava Kykalová
Martina Kučerová,Etický audit v marketingové komunikaci,Marketingová komunikace,Bc.,2012,1,prof. Ing. František Zich,PhDr. Marek Matějka
Michaela Kučerová,Poplatková politika českých bank vůči firemnímu sektoru,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Martina Sedláková,Ing. Mgr. Jaromír Tichý
Gabriela Kudělková,Faktoringové financování,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Petr Vaškovic,Ing. Stanislava Čížková
Martina Kulhavá,Integrovaná marketingová komunikace – využití a propojení jednotlivých nástrojů komunikace v praxi,Marketingová komunikace,Bc.,2012,1,Ing. Pavel Klička,prof. PhDr. Dušan Pavlů
Barbora Kunclová,Marketingová komunikace jako faktor formování životního stylu,Marketingová komunikace,Bc.,2012,1,prof. Ing. František Zich,PhDr. Iva Petrová
Miroslav Kupka  DiS.,Místní referendum a další formy přímé demokracie podle Ústavy ČR,Veřejná správa,Bc.,2012,1,JUDr. Petr Čechák,JUDr. Mgr. Luboš Jemelka
Vsevolod Kurbatov,Zvýšení účinnosti systému personálního řízení na příkladu s.r.o. "Akvilon",Řízení podniku a podnikové finance,Bc.,2012,0,doc. Ing. Otakar Němec,Ing. Jaromír Aust
Michal Kurimský,Zdroje financovania podniku a jeho aplikácia na určitý podnik,Řízení podniku a podnikové finance,Bc.,2012,1,Ing. Václav Leinweber,doc. Ing. Jan Vlachý
Nurgul Kuspanova,Systém vzdělávání v organizaci,Řízení podniku a podnikové finance,Bc.,2012,1,doc. Ing. Otakar Němec,Mgr. Jiří Budil
Jan Kuthan,Řízení pohledávek,Řízení podniku a podnikové finance,Bc.,2012,1,doc. Ing. Endre Tóth,doc. RNDr. Jiří Souček
