Autor,Název práce,Studijní program,Typ práce,Rok,Obhájeno,Vedoucí,Oponent
Bc. Antonín Grasser,Možnosti a způsoby kolektivního investování podniku,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Vladimír Ezr,Ing. Josef Budík
Bc. Šárka Gregorková,Marketing vybraných farmaceutických produktů - případová studie na základě osobní empirie obchodního reprezentanta,Marketingová komunikace,Ing.,2011,1,PhDr. Pavel Čírtek,Ing. Miloslav Vaňák
Bc. Michaela Grendelová,Programové financování v ČR - příklad ČSSZ,Veřejná správa,Ing.,2011,1,Ing. Alena Maaytová,prof. Ing. Jaroslav Vostatek
Bc. Ludmila Greplová,Principy vypořádání  burzovních obchodů,Finance a finanční služby,Ing.,2011,1,Ing. Josef Budík,Ing. Vladimír Ezr
Bc. Andrej Grežo,Odpadové hospodářství Ústeckého kraje,Veřejná správa,Ing.,2011,1,PaedDr. Václav Netolický,Ing. Helena Krátká
Bc. Dagmar Grežová,Vývoj účtování a evidence majetku v působnosti resortu Ministerstva obrany ČR,Veřejná správa,Ing.,2011,1,Ing. Mgr. Jaromír Tichý,mjr Ing. Martin Mlčoch
Bc. Filip Guľáš,Suverénní fondy a jejich investování,Finance a finanční služby,Ing.,2011,1,doc. Ing. Jaroslav Brada,Ing. Naďa Blahová
Bc. Marek Hačecký,Problematika obchodování na devizovém trhu,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Václav Leinweber,Ing. Petr Švejnoha
Bc. Miluše Hadrabová,Internet jako distribuční kanál vybraných produktů audiovizuální tvorby s důrazem na VOD model v ČR,Marketingová komunikace,Ing.,2011,1,PhDr. Pavel Čírtek,PhDr. Karel Eliáš
Bc. Tomáš Hajíček,Výzkum vybraných aktivit procesu přípravy vstupu a úspěšného rozvoje nadnárodní výrobně obchodní společnosti na plně obsazeném trhu,Marketingová komunikace,Ing.,2011,1,Ing. Miloslav Šašek,PhDr. Iva Petrová
Bc. Šárka Hájková,Event marketing,Marketingová komunikace,Ing.,2011,1,prof. PhDr. Dušan Pavlů,Ing. Pavel Klička
Irina Halik,Vnitřní organizační normy - základní předpoklad kvalitního řízení podniku,,Ing.,2011,1,Ing. Otto Kechner,Ing. Václav Janoušek
Bc. Jan Haluška,Podnikatelský plán,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Petr Vaškovic,Ing. Stanislava Čížková
Bc. Aleš Hamouz,Podnikatelský plán na založení společnosti (vybrané problémy),Řízení podniku a podnikové finance,Ing.,2011,1,doc. Ing. Jaroslav Blaha,Ing. Eva Matoušková
Bc. Jana Hanzalíková,Zákon o vystupování státu ve věcech majetkových  219/2000 Sb.  a jeho aplikace s nakládáním s nemovitostmi,Veřejná správa,Ing.,2011,1,JUDr. Eva Kadlecová,Ing. Mgr. Daniella Sarah Chocholová
Bc. Michal Harapes,Komparace financování podniku leasingem a bankovním úvěrem,Řízení podniku a podnikové finance,Ing.,2011,1,Jaromír Stemberg,doc. Ing. Jan Vlachý
Bc. Jakub Hašek,Uvedení nového výrobku na trh v rámci ČR společnosti Dubea s.r.o.,Marketingová komunikace,Ing.,2011,1,prof. PhDr. Dušan Pavlů,PhDr. Petr Váňa
Bc. Miloslav Hašek,Využití studie proveditelnosti při přípravě investičního projektu,Řízení podniku a podnikové finance,Ing.,2011,1,PhDr. Jan Hauser,PhDr. Marie Hamplová
Bc. Petr Hausdorf,Analýza přímého prodeje v ČR,Marketingová komunikace,Ing.,2011,1,PhDr. Petr Váňa,Ing. Miloslav Šašek
Bc. Ondřej Havlíček,Využití finanční analýzy ve veřejném sektoru pro zjišťování finančního zdraví územně samosprávních celků,Veřejná správa,Ing.,2011,1,Ing. Dana Kubíčková,doc. Ing. Pavel Schránil
Bc. Iveta Havlíčková,Hodnocení finanční situace subjektu veřejného sektoru - Příspěvkové organizace,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Dana Kubíčková,Ing. Hana Vávrová
Bc. Lucie Havlíčková,Implementace globální marketingové strategie vzdělávací společnosti na lokální trh,Marketingová komunikace,Ing.,2011,1,PhDr. Pavel Čírtek,RNDr. Aleš Krejčí
Bc. Barbora Hazdrová,Motivace a spokojenost zaměstnanců ve vybraném podniku,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Jiří Stýblo,doc. Ing. Otakar Němec
Bc. Marina Hefnerová,Tvorba značky a její postavení v marketingové komunikaci ve vztahu k vnímání zákazníkem,Marketingová komunikace,Ing.,2011,1,PhDr. Iva Petrová,PhDr. Miloslav Kafka
Jan Hejna,Marketingové nástroje v procesu výroby a distribuce českého celovečerního snímku,Marketingová komunikace,Ing.,2011,1,PhDr. Pavel Čírtek,prof. MgA. Jiří Svoboda
Bc. Petr Hejna,Logistické systémy v distribuci a obchodě,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Mgr. Jaromír Tichý,Ing. Josef Šiman
Bc. Marek Hejský,Internet jako distribuční kanál audiovizuální tvorby,Marketingová komunikace,Ing.,2011,1,PhDr. Pavel Čírtek,PhDr. Slavomír Paravičiny
Bc. Jana Hepnarová,Problematika využívání národních  regionálních a evropských dotačnch fondů na 7. ZŠ v Mostě,Veřejná správa,Ing.,2011,1,PaedDr. Václav Netolický,doc. PhDr. Ludomír Kocourek
Mgr. Stanislav Herman,Trestná činnost zaměřená proti finančním institucím a její legislativní vymezení,Finance a finanční služby,Ing.,2011,1,doc. Ing. Jaroslav Brada,doc. JUDr. Ing. Otakar Schlossberger
Bc. Vladislav Herout,Vliv finanční krize na vývoj produktů životního pojištění,Pojišťovnictví,Ing.,2011,1,Ing. Václav Křivohlávek,Ing. Jaroslav Šulc
Bc. Ladislav Heřmánek,Řízení pohledávek ve společnosti Pražská energetika  a.s.,Řízení podniku a podnikové finance,Ing.,2011,1,doc. RNDr. Jiří Souček,JUDr. Vladislava Hanáková
Bc. Milada Hesterini,Další odborné a profesní vzdělávání,Řízení podniku a podnikové finance,Ing.,2011,1,Mgr. František Petermann,Ing. Josef Švec
Bc. Dana Hešíková,Analýza návštěvnosti kulturní instituce a návrhy marketingové metody jejího zvýšení,Marketingová komunikace,Ing.,2011,1,Ing. Jana Goldbergerová,PhDr. Jaroslav Jančík
Bc. Lukáš Hinterbuchner  MBA,Investiční a kapitálové životní pojištění,Pojišťovnictví,Ing.,2011,1,Dr. Milan Hradec,prof. Ing. Jaroslav Daňhel
Bc. Martina Hlaváčková,Mobilní marketing. Využívání MMS služby mobilním operátorem Vodafone a.s.,Marketingová komunikace,Ing.,2011,1,Ing. Ondřej Pešek,Ing. Miloslav Vaňák
Bc. Radka Hložanková,Podnikatelský plán - založení fitness centra,Řízení podniku a podnikové finance,Ing.,2011,1,doc. Ing. Jitka Srpová,Ing. Ivana Svobodová
Bc. Iveta Hnízdilová,Současné pojetí komplexní propagační akce,Marketingová komunikace,Ing.,2011,1,prof. PhDr. Dušan Pavlů,Ing. Pavel Klička
Bc. Jitka Hnízdilová,Analýza aktivit direkt marketingu ve vybrané společnosti,Marketingová komunikace,Ing.,2011,1,prof. PhDr. Dušan Pavlů,PhDr. Petr Váňa
Bc. Jana Hocková,Analýza starostlivosti o pracovníkov vo firme Tesla Stropkov  a.s.,Řízení podniku a podnikové finance,Ing.,2011,1,doc. Ing. Otakar Němec,Ing. Martin Šikýř
Bc. Markéta Holatová,Optimální působení na percepci spotřebitele v komunikační strategii,Marketingová komunikace,Ing.,2011,1,Mgr. Miloslava Kykalová,Ing. Miloslav Šašek
Bc. Jiří Holý,Marketingový plán zavedení nového produktu na trh,Marketingová komunikace,Ing.,2011,1,Ing. Miloslav Vaňák,Mgr. Evžen Staněk
Bc. Lukáš Hölzel,Dražby a insolvence,Řízení podniku a podnikové finance,Ing.,2011,1,doc. PhDr. Ivan Müller,Mgr. et Bc. Patrik Frk
Bc. Jan Homola,Teorie her v redistribučním systému a podnikové praxi,Řízení podniku a podnikové finance,Ing.,2011,1,doc. Radim Valenčík,Ing. Bc. Jiří Mihola
Bc. Michal Homolka,Využití technické analýzy pro obchodování futures kontraktů,Finance a finanční služby,Ing.,2011,1,Ing. Josef Budík,Ing. Vladimír Ezr
Bc. Marcela Homolková,Pravomoci prezidenta České republiky,Veřejná správa,Ing.,2011,1,JUDr. Petr Čechák,JUDr. Miloslav Šiler
Bc. Kamil Hora,Personální řízení ve výrobním  malém podniku (řízení procesů motivace a odměňování),Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Jiří Stýblo,Ing. Aleš Frána
Bc. Jana Horká,PPP v podmínkách regionální železnice,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Miroslav Červenka,Ing. Jan Mertl
Bc. Petr Hornát,Problematika poskytování úvěrů pro právnické osoby a fyzické osoby podnikatele,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Václav Leinweber,Ing. Michal Baloun
Bc. Matyáš Horský,Silné a slabé stránky procesu transformace české ekonomiky na tržní ekonomiku,Marketingová komunikace,Ing.,2011,1,doc. Ing. Anna Klosová,Ing. Michaela Svitáková
Bc. Jitka Hötzelová,Energetická bezpečnost České republiky,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Václav Janoušek,PhDr. Ivan Antov
Bc. Martin Hovorka,Synergie rozhlasového vysílání a internetové prezentace,Marketingová komunikace,Ing.,2011,1,PhDr. Pavel Čírtek,PhDr. Marek Matějka
Bc. Lucie Hrabalová,Negativní jevy marketingu,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Herbert Heissler,Mgr. Ing. Petr Wawrosz
Lucie Hrabalová  DiS.,Marketing sportu - Tenisová škola Return,Marketingová komunikace,Ing.,2011,1,prof. PhDr. Dušan Pavlů,Ing. Jitka Černá
Bc. Milan Hradička,Ochrana lidského genomu z pohledu medicínského a trestního práva,Veřejná správa,Ing.,2011,1,JUDr. Mgr. Petr Blažek,JUDr. Petr Čechák
Bc. Aleš Hron,Guerilla marketing a jeho využití v praxi,Marketingová komunikace,Ing.,2011,1,Ing. Jitka Černá,Ing. Helena Cetlová
Bc. Jana Hronová,Projekt marketingové komunikace ve fázi růstu a zralosti výrobku tabákové společnosti,Marketingová komunikace,Ing.,2011,1,JUDr. Petr Majerik,Ing. Miloslav Vaňák
Bc. Lenka Hrotíková,Reklama v sociálním marketingu,Marketingová komunikace,Ing.,2011,1,Mgr. Markéta Jansová,Ing. Pavel Klička
Bc. Ivana Hroudová,Metodika interních auditů kvality dle normy ISO 19011 v systému managementu kvality firmy Fresenius Medical Care Česká republika  spol. s r.o.,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Radim Flegl,Ing. Otakar Král
Bc. Kateřina Hrušková,Efektivnost PPP projektu v oblasti veřejného osvětlení,Řízení podniku a podnikové finance,Ing.,2011,1,doc. RNDr. Petr Budinský,Mgr. Lenka Omelková
Bc. Kateřina Hrůzová,Operativní leasing – hodnocení využití ve firmě,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Hana Vávrová,Ing. Stanislava Čížková
Bc. Ondřej Hříbal,Etické problémy ve sdělovacích prostředcích,Marketingová komunikace,Ing.,2011,0,PhDr. Marek Matějka,prof. Ing. František Zich
Bc. Lucie Huňková,Transparentnost a komunikace měnové politiky České národní banky,Marketingová komunikace,Ing.,2011,1,prof. Ing. Mojmír Helísek,PhDr. Marek Matějka
Bc. Jiří Hurt,Jazyk přesvědčování v reklamě,Marketingová komunikace,Ing.,2011,1,Mgr. Stanislava Borejová,Ing. Dagmar Forejtová
Bc. Michaela Hvězdová  DiS.,Biopotraviny a jejich komunikace,Marketingová komunikace,Ing.,2011,1,prof. PhDr. Dušan Pavlů,Mgr. Evžen Staněk
Bc. Veronika Hybšová,Obal jako jednoznačný identifikátor konkrétního výrobku pro spotřebitele,Marketingová komunikace,Ing.,2011,1,PhDr. Adolf Vodrážka,PhDr. Miloslav Kafka
Bc. Jiří Hykl,CSR v oblasti péče o lidské zdroje,Marketingová komunikace,Ing.,2011,1,Ing. Vilém Kunz,Ing. Ivo Hamáček
Bc. Vladislav Hypš,Strategie retailové značky,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Naděžda Petrů,Ing. Mgr. Jaromír Tichý
Bc. Zdeněk Chmelík,Posouzení distribučního systému České Pošty s.p.,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Jan Cedl,Ing. Jan Vilikus
Bc. Markéta Chocholatá,Marketingový mix letecké společnosti Smart Wings – zdroj konkurenční výhody,Marketingová komunikace,Ing.,2011,1,Ing. Pavel Klička,Mgr. Evžen Staněk
Bc. Petr Chocholouš,Marketingová komunikační kampaň na vybraný projekt,Marketingová komunikace,Ing.,2011,1,Ing. Kateřina Tomšíková,Ing. Jitka Veselá
Mgr. Daniella Sarah Chocholová,Aktivní politika zaměstnanosti a její účinnost při řešení nezaměstnanosti,Veřejná správa,Ing.,2011,1,JUDr. Jana Šmejcová,PaedDr. Václav Netolický
Bc. Martin Chudomel,Současná finanční krize - důvody  stav a možnosti překonání,Finance a finanční služby,Ing.,2011,1,doc. Ing. Antonín Kubíček,doc. Ing. Vladislav Pavlát
Bc. Tomáš Chvála,Přínos revitalizace pražských brownfieldů a jejich dopad na život občanů,Veřejná správa,Ing.,2011,1,prof. PhDr. Karel Lacina,prof. PhDr. Vladimír Čechák
Helena Chytilová  BBus,Finanční plán,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Václav Leinweber,Ing. Stanislava Čížková
Bc. Tomáš Chytráček,Implementace systému managementu kvality dle požadavků normmy ISo 9001 ve společnosti KROS spol.s.r.o.,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Radim Flegl,Ing. Martina Kánská
Bc. Alan Ibrahim,Role ratingových agentur v současném finančním světě,Finance a finanční služby,Ing.,2011,1,Ing. Naďa Blahová,doc. Ing. Karel Brůna
Irenej Ilinčev,Finanční  produkty na americkém hypotečním trhu - od počátku do současnosti,Řízení podniku a podnikové finance,Ing.,2011,1,Mgr. Václav Pohoriljak,Mgr. Ing. Petr Wawrosz
Bc. Pavel Isteník,Koncept skladu materiálu a hotových výrobků ve firmě PULS Investiční s.r.o.,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Mgr. Jaromír Tichý,Ing. Miroslav Ptáček
Bc. Ivan Ivanov,Expanze logistických služeb v rozvíjejících se trzích,Marketingová komunikace,Ing.,2011,1,Eric Abhyankar,PhDr. Marek Matějka
Bc. Patricia Jakešová,Úloha CSR a její adaptibilita a variabilita v období finanční krize,Marketingová komunikace,Ing.,2011,1,Mgr. Miloslava Kykalová,Ing. Vilém Kunz
Bc. Martin Jandera,Krize automobilového průmyslu a perspektivy dalšího vývoje,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Tomáš Teplík,Ing. Jiří Oberreiter
Bc. Martina Janderová,Personální marketing v prostředí agentury evropské unie,Řízení podniku a podnikové finance,Ing.,2011,1,doc. Ing. Otakar Němec,Ing. Martin Šikýř
Bc. Dana Janečková,Trendy marketingové komunikace zdravotních pojišťoven,Marketingová komunikace,Ing.,2011,1,Mgr. Markéta Jansová,Mgr. Evžen Staněk
Bc. Klára Janečková,Komunikace značky kvality KLASA,Marketingová komunikace,Ing.,2011,1,prof. PhDr. Dušan Pavlů,PhDr. Adolf Vodrážka
Bc. Alexandra Janoušková,Společenská odpovědnost firmy Telefónica O2 Czech Republic  a.s.,Marketingová komunikace,Ing.,2011,1,PhDr. Marie Hamplová,Ing. Vilém Kunz
Karolína Janoutová  BBA,Marketingová komunikace obecně prospěšné společnosti Pomocné tlapky,Marketingová komunikace,Ing.,2011,1,Ing. Miloslav Vaňák,prof. PhDr. Dušan Pavlů
Bc. Luboš Janovský,Krize a perspektivy sociálního státu,Veřejná správa,Ing.,2011,1,prof. Ing. Vojtěch Krebs,Ing. Jan Mertl
Bc. Pavel Januška,Využití finančních opcí k zajištění investičního portfolia fondu kolektivního investování,Finance a finanční služby,Ing.,2011,1,Ing. Vladimír Ezr,doc. RNDr. Petr Budinský
Bc. Dagmar Jarolímová,Reforma důchodového systému v ČR a EU,Veřejná správa,Ing.,2011,1,JUDr. Martin Štefko,prof. Ing. Jaroslav Vostatek
Bc. Olga Jarošová,Vliv masové komunikace na životní styl žen,Marketingová komunikace,Ing.,2011,1,prof. Ing. František Zich,doc. Dr. Zdeněk Cecava
Bc. Marta Jelínková  DiS.,Marketingový mix vybrané společnosti - zdroj konkurenční výhody,Marketingová komunikace,Ing.,2011,1,Ing. Pavel Klička,PhDr. Karel Eliáš
Bc. František Jeřábek,Vzdělávání zaměstnanců v oblasti likvidace pojistných událostí motorových vozidel,Pojišťovnictví,Ing.,2011,1,Dr. Milan Hradec,Ing. Václav Křivohlávek
Bc. Lucie Jeřábková,Analýza aktuálních způsobů komunikace a návrh modelu komunikace v budoucnosti,Marketingová komunikace,Ing.,2011,1,Ing. Miloslav Šašek,PhDr. Miroslav Komárek
Bc. Hana Jílková,Řízení dodavatelských vztahů,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Jan Cedl,doc. RNDr. Jiří Souček
Bc. Julie Jílková,Osobní prodej - efektivní nástroj prodeje,Marketingová komunikace,Ing.,2011,1,PhDr. Iva Petrová,Ing. Naděžda Petrů
Bc. Lenka Jílková,Význam mikroregionů při obnově venkova,Veřejná správa,Ing.,2011,1,Ing. Pavla Varvažovská,PaedDr. Václav Netolický
Bc. Simona Jílková,Outsourcing jako jedna z metod restrukturalizace firemních procesů u velkých firem,Řízení podniku a podnikové finance,Ing.,2011,1,doc. Ing. Karel Havlíček,Mgr. Stanislava Borejová
Bc. Luboš Jindřich,Audit rizik procesů v podniku,Řízení podniku a podnikové finance,Ing.,2011,1,doc. Ing. Pavel Schránil,Dr. Josef Tvrdoň
Bc. Václav Jiránek  DiS.,Vyhodnocení ekonomické efektivnosti variant podnikatelského plánu,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Petr Vaškovic,Ing. Stanislava Čížková
Bc. Martina Jiránková,Základní vývojové etapy regionální politiky Evropských společenství a Evropské unie,Veřejná správa,Ing.,2011,1,prof. PhDr. Karel Lacina,prof. PhDr. Vladimír Čechák
Bc. Jan Jirásek,Analýza controllingového systému společnosti Pierburg  s.r.o.,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Mgr. Jaromír Tichý,Ing. David Semorád
Bc. Jitka Jírová,Význam a možnosti hedgingu při využití derivátových produktů Burzy cenných papírů Praha  a.s.,Finance a finanční služby,Ing.,2011,1,Ing. Vladimír Ezr,doc. Ing. Antonín Kubíček
Bc. Pavel Jirsák,Vliv internetu na rozvoj marketingu,Marketingová komunikace,Ing.,2011,1,Ing. Naděžda Petrů,PhDr. Miloslav Kafka
Bc. Zdeněk Johanovský,Soudní exekutor a exekuční řízení,Řízení podniku a podnikové finance,Ing.,2011,1,Mgr. David Hozman,JUDr. Stanislav Sviták
Bc. Jan Jonáš,Společenská odpovědnost mobilních operátorů,Marketingová komunikace,Ing.,2011,1,Ing. Vilém Kunz,Ing. David Smetánka
Bc. Ivana Jonecová,Typy spotřebitelů. Psychologické přístupy k typologii.,Marketingová komunikace,Ing.,2011,1,PhDr. Marek Matějka,PhDr. Jiří Němec
Bc. Michal Jůn,Projekt marketingu nové regionální rozhlasové stanice,Marketingová komunikace,Ing.,2011,1,PhDr. Pavel Čírtek,prof. MgA. Jiří Svoboda
Bc. František Jurča,Správa lesního majetku obcí ve správním obvodu ORP Podbořany,Veřejná správa,Ing.,2011,1,PaedDr. Václav Netolický,Ing. Zdeněk Klouček
Bc. Barbora Kabíčková,Cue management,Marketingová komunikace,Ing.,2011,1,PhDr. Jaroslav Jančík,Ing. Vilém Kunz
Bc. Jan Kačírek,Komparace užívaných mechanismů sociálního začleňování osob ohrožených sociálním vyloučením,Veřejná správa,Ing.,2011,1,Mgr. Zdeněk Svoboda,PaedDr. Václav Netolický
Denisa Kaderková,Matematická optimalizace v podniku potravinářského průmyslu,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Václav Janoušek,doc. Ing. Jan Vlachý
Bc. Michal Kadlec  DiS.,Soudobé trendy řešení bezdomovectví v ČR a ve vybraných zemích EU,Veřejná správa,Ing.,2011,1,doc. Dr. Zdeněk Cecava,prof. Ing. František Zich
Eva Kadlecová  BBA,Zavedení nové produktové řady na trh (zaměření na značku Milkin),Marketingová komunikace,Ing.,2011,1,prof. PhDr. Dušan Pavlů,Ing. Pavel Klička
Bc. Soňa Kafková,Hypotéční úvěr,Řízení podniku a podnikové finance,Ing.,2011,1,Mgr. David Hozman,Ing. Jaroslav Tichý
Bc. David Kaiser,Důchodový systém ČR a jeho reforma,Veřejná správa,Ing.,2011,1,JUDr. Martin Štefko,prof. Ing. Jaroslav Vostatek
Bc. Zdeněk Kaiser,Extremismus a role veřejné správy,Veřejná správa,Ing.,2011,1,PhDr. Jaroslav Jančík,PaedDr. Václav Netolický
Bc. Ivana Kaiserová,Veřejná správa a její protidrogová politika,Veřejná správa,Ing.,2011,1,PhDr. Jaroslav Jančík,PaedDr. Václav Netolický
Bc. Nikola Kajsrlíková,Veřejné výdaje a trh práce v ČR,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Miroslav Červenka,Ing. Jan Mertl
Bc. Ladislav Kala,Finanční plán a finanční analýza zvoleného podniku,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Josef Šiman,Ing. Petr Petera
Bc. Karel Kalivoda,Ocenění podniku pro akvizici,,Ing.,2011,1,doc. Ing. Pavel Schránil,Ing. Marek Mádl
Bc. Martina Kamasova,Problémy získání zaměstnání a diskriminace žen na Slovensku a v České republice,Řízení podniku a podnikové finance,Ing.,2011,1,doc. Ing. Otakar Němec,PhDr. Hana Navarová
Bc. Jan Kamenický,Ozdravná opatření v podniku,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Petr Vaškovic,doc. Ing. Jan Vlachý
Jiří Karban,Zdroje financování podniku operacemi na kapitálovém trhu,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Vladimír Ezr,Ing. Josef Budík
Bc. Miroslav Karel,Analýza politického trhu v ČR,Marketingová komunikace,Ing.,2011,1,Ing. Tereza Dvořáková,PhDr. Marek Matějka
Bc. Martina Kašková,Rezervy na opravy DHM v pojetí českých účetních standardů  IAS  IFRS a jejich daňové a účetní souvislosti,Řízení podniku a podnikové finance,Ing.,2011,1,Dr. Josef Tvrdoň,doc. Ing. Pavel Schránil
Bc. Petr Kaššák,Silné a slabé stránky procesu transformace české ekonomiky na tržní ekonomiku,Marketingová komunikace,Ing.,2011,1,doc. Ing. Anna Klosová,Ing. Michaela Svitáková
Bc. Jana Katscherová,Zavedení manažerského informačního systému ve společnosti,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Václav Leinweber,doc. Ing. Karel Havlíček
Bc. Artur Kazarjan,Cizinci na trhu práce v České republice,Řízení podniku a podnikové finance,Ing.,2011,1,prof. Ing. Vojtěch Krebs,doc. Ing. Ladislav Průša
Bc. Jiří Kazda,Projekt marketingové komunikace pro zavedení nového výrobku společnosti Kverneland Group Czech s.r.o. na trh,Marketingová komunikace,Ing.,2011,1,Ing. Tereza Dvořáková,Ing. Miloslav Šašek
Bc. Lucie Keimarová,Implementace nového IS pro řízení zásob,Řízení podniku a podnikové finance,Ing.,2011,1,JUDr. Josef Novák,Ing. Václav Leinweber
Bc. Karel Keller,Uplatňování enviromentálního aspektu při řízení podniků v energetice,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Jana Kotěšovcová,PhDr. Marie Hamplová
Bc. Tomáš Kerekeš,Geopolitická rizika a analýza rizika země,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Zdeněk Bezděka,Ing. Naděžda Petrů
Bc. Petra Keslová,Personální politika v AČR,Veřejná správa,Ing.,2011,1,PaedDr. Václav Netolický,Ing. Ladislav Jung
Bc. Karolína Kestřánková,Stanovení tržní hodnoty Městské nemocnice v Litoměřicích,,Ing.,2011,1,Ing. Jana Kotěšovcová,Ing. Jan Cedl
Bc. Jan Khýr,Řízení nákupu (Analýza vybraného podniku),Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Josef Šiman,Ing. Ivana Turková
Bc. Stanislav Kindl,Globální rizika a jejich dopady na řízení podniku,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Zdeněk Bezděka,Ing. Mgr. Jaromír Tichý
Bc. Hana Klabíková,Odpovědnost státu při ochraně životního prostředí,Veřejná správa,Ing.,2011,1,JUDr. Vladimír Čermák,JUDr. Dana Římanová
Bc. Luděk Klement,Analýza spokojenosti zákazníka se službami či výrobky vybrané společnosti,Marketingová komunikace,Ing.,2011,1,Ing. Kateřina Tomšíková,Ing. Jan Mikeš
Bc. Šárka Klinská,Uplatnění prvků Smart Administration v rámci Finančního ředitelství pro hlavní město Prahu,Veřejná správa,Ing.,2011,1,Ing. Pavel Kajml,Ing. Monika Humpálová
Bc. Hynek Knot  DiS.,Přímé zahraniční investice a investiční příležitosti České republiky,Řízení podniku a podnikové finance,Ing.,2011,1,Mgr. Ing. Petr Wawrosz,Ing. Jiřina Trojánková
Bc. Iva Kobrová,Komunikace při utváření podnikové identity,Marketingová komunikace,Ing.,2011,1,Ing. Naděžda Petrů,PhDr. Miroslav Komárek
Bc. Jean Kocman,Evropský zatýkací rozkaz,Veřejná správa,Ing.,2011,1,JUDr. Kateřina Brychtová,JUDr. Mgr. Petr Blažek
Bc. Lenka Kocourková,Adaptace v podnikání a její význam v podnikové ekonomice,Řízení podniku a podnikové finance,Ing.,2011,1,RNDr. Jiří Kubín,Ing. Zdeněk Čapek
Bc. Vladimíra Koczká,Rozbor image firmy,Marketingová komunikace,Ing.,2011,1,Mgr. Michal Tomčík,Mgr. Liběna Novotná
Bc. Zuzana Kohoutková,Partnerství obcí a měst a jeho úloha v lokálním a v regionálním rozvoji,Veřejná správa,Ing.,2011,1,Ing. Zuzana Khendriche Trhlínová,PhDr. Jaroslava Kadeřábková
Bc. Věra Kohoutová,Směr a dynamika společenských aktivit občanů v ČR po roce 1990,Marketingová komunikace,Ing.,2011,1,Dr. Ján Mišovič,Ing. Bc. Jiří Mihola
Bc. Larysa Kokešová,Měření a hodnocení finanční stability a výkonnosti firmy,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Dana Kubíčková,Ing. Stanislava Čížková
Bc. Miloslav Koldinský,Kritický pohled na propagandu Třetí říše z pohledu marketingové komunikace,Marketingová komunikace,Ing.,2011,1,Mgr. Lucie Cviklová,doc. Dr. Zdeněk Cecava
Bc. Oldřich Kolman,Očekávané dopady zavedení eura v podniku autodoprava Oldřich Kolman,Řízení podniku a podnikové finance,Ing.,2011,1,prof. Ing. Mojmír Helísek,Ing. Jan Tlučhoř
Bc. Martina Kolovratová,Bankovní sektor a hypoteční úvěrování,Veřejná správa,Ing.,2011,1,Mgr. David Hozman,Ing. Vladimír Ezr
Bc. Miroslava Končoková,Použití nástrojů marketingové komunikace k ovlivnění dětí,Marketingová komunikace,Ing.,2011,1,Mgr. Stanislava Borejová,PhDr. Jaroslav Jančík
Bc. Lukáš König,Analýza systému rozvoje zaměstnanců v konkrétní společnosti,Řízení podniku a podnikové finance,Ing.,2011,1,Ing. Jaromír Aust,PhDr. Hana Navarová
Bc. Radek Kopecký,Developerské projekty a finanční krize,Řízení podniku a podnikové finance,Ing.,2011,1,doc. RNDr. Jiří Souček,Dr. Josef Tvrdoň
Bc. Pavel Kopka,Konkurenceschopnost EU a post-lisabonská strategie,Veřejná správa,Ing.,2011,1,Ing. Michal Částek,doc. Dr. iur. Mag. phil. Harald Christian Scheu
Bc. Tereza Kopřivová,Hypoteční úvěr,Řízení podniku a podnikové finance,Ing.,2011,1,Mgr. David Hozman,Ing. Jaroslav Tichý
